idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
53,management,single,tertiary,1074,1,0,15,5,523,2,0
45,services,married,secondary,27,1,1,31,7,43,2,0
37,technician,married,secondary,3720,1,0,28,1,561,1,0
60,blue-collar,divorced,primary,92,1,0,6,6,70,3,0
30,management,single,tertiary,7845,1,0,3,6,59,1,0
37,blue-collar,married,primary,157,1,0,30,5,833,8,0
34,unemployed,married,secondary,428,1,0,7,4,221,2,0
28,blue-collar,married,secondary,0,1,0,15,5,6,4,0
44,technician,single,secondary,54,0,1,19,8,199,2,0
34,management,married,tertiary,13,1,0,21,7,47,1,0
70,retired,married,primary,3230,0,0,24,11,112,1,0
38,management,single,tertiary,1637,0,1,5,8,231,1,0
32,admin.,single,secondary,6981,1,0,2,6,154,1,0
39,entrepreneur,married,tertiary,1,1,1,29,5,102,1,0
38,technician,divorced,secondary,631,1,0,25,8,343,2,0
36,housemaid,divorced,tertiary,7296,1,0,18,8,108,6,0
32,blue-collar,single,tertiary,3014,1,0,7,5,291,2,0
34,technician,single,secondary,920,1,0,29,10,250,1,0
49,management,married,tertiary,735,1,0,13,5,50,3,0
45,management,married,tertiary,1300,0,0,30,7,135,3,0
24,admin.,married,secondary,541,1,0,5,6,622,4,0
47,management,married,tertiary,0,0,0,19,8,213,2,0
36,management,married,tertiary,1257,0,0,8,2,108,9,0
25,services,married,secondary,4522,1,0,18,5,177,4,0
30,admin.,single,secondary,585,0,1,2,2,7,6,0
29,unemployed,single,tertiary,150,1,0,5,5,165,1,0
27,services,married,secondary,202,1,0,8,7,212,2,0
57,admin.,married,secondary,2137,0,0,8,7,132,7,0
38,self-employed,divorced,secondary,2674,1,0,19,6,163,2,0
43,blue-collar,married,secondary,625,1,0,30,9,175,1,0
35,management,single,secondary,73,1,0,28,5,79,2,0
38,management,married,tertiary,2656,0,0,8,7,230,2,0
71,retired,married,secondary,3,0,0,13,8,1175,3,0
36,blue-collar,married,secondary,0,0,0,15,7,794,1,0
40,blue-collar,married,secondary,95,0,1,20,6,61,4,0
50,blue-collar,married,primary,106,0,0,12,8,460,2,0
31,management,married,tertiary,477,1,0,21,11,77,5,0
33,services,divorced,secondary,1529,1,0,18,11,41,1,0
57,technician,married,secondary,28,1,0,8,5,163,1,0
32,services,single,tertiary,1743,1,0,1,4,1156,1,0
52,blue-collar,married,primary,924,0,0,21,8,93,4,0
30,admin.,single,secondary,457,0,0,27,4,90,2,0
40,admin.,married,secondary,0,1,0,3,2,561,1,0
50,admin.,married,secondary,736,1,0,14,5,74,1,0
32,management,married,tertiary,0,0,0,29,8,183,2,0
36,admin.,single,secondary,787,0,0,17,6,92,1,0
60,admin.,married,secondary,-396,1,0,11,5,443,1,0
48,services,married,secondary,1573,0,0,5,8,165,1,0
72,retired,married,primary,0,0,0,29,12,215,2,0
46,blue-collar,married,secondary,524,1,0,5,5,15,7,0
45,blue-collar,married,primary,1558,1,0,6,5,179,1,0
50,admin.,married,secondary,159,1,0,7,5,216,2,0
29,management,married,tertiary,53,1,0,31,7,27,17,0
40,management,single,unknown,838,1,0,12,5,619,3,0
49,technician,married,secondary,3144,0,0,31,7,349,2,0
42,services,married,secondary,737,1,0,14,5,762,2,0
43,technician,married,secondary,4056,0,0,4,5,13,6,0
36,admin.,married,secondary,162,1,1,20,4,340,2,0
37,technician,married,primary,0,1,0,6,5,76,4,0
59,retired,divorced,primary,217,1,0,26,5,574,3,0
75,retired,married,primary,3324,0,0,2,2,149,1,0
53,management,married,secondary,2895,1,0,29,5,74,1,0
53,management,married,tertiary,0,1,0,14,7,85,3,0
57,retired,married,tertiary,11254,0,0,30,7,229,2,0
30,technician,married,secondary,-280,1,0,17,4,609,2,0
44,services,married,secondary,808,1,0,2,6,67,2,0
51,blue-collar,married,primary,0,0,0,9,6,166,2,0
30,blue-collar,married,secondary,246,1,0,18,11,166,2,0
42,blue-collar,married,secondary,-972,1,0,29,5,146,1,0
48,blue-collar,married,secondary,750,0,0,5,2,85,2,0
40,unemployed,married,tertiary,2430,0,0,24,8,87,2,0
36,technician,married,secondary,-179,1,0,17,7,144,1,0
40,admin.,married,secondary,1412,0,0,31,7,48,3,0
47,housemaid,married,secondary,-1531,1,0,31,7,156,8,0
39,management,married,tertiary,51,0,0,20,8,140,2,0
41,services,married,unknown,88,1,0,11,5,105,1,0
42,housemaid,married,primary,-209,0,1,11,8,90,2,0
50,housemaid,single,secondary,799,0,0,28,1,63,1,0
58,retired,married,tertiary,4048,0,1,15,7,270,5,0
70,retired,married,secondary,1310,0,0,15,10,634,1,0
29,management,single,tertiary,573,1,1,16,6,190,4,0
56,management,married,tertiary,6798,1,0,17,11,250,1,0
32,self-employed,married,tertiary,1214,0,0,11,8,104,2,0
39,technician,single,unknown,75,0,0,6,6,26,1,0
33,management,divorced,tertiary,387,0,0,6,2,17,5,0
47,technician,married,secondary,2246,1,0,10,7,330,1,0
39,blue-collar,divorced,primary,3,0,1,1,7,625,1,0
34,technician,married,secondary,883,0,0,14,8,163,3,0
36,blue-collar,married,primary,1503,0,0,19,11,138,1,0
40,blue-collar,married,primary,-322,1,1,6,5,144,1,0
34,technician,married,primary,1301,0,0,2,2,56,1,0
54,blue-collar,married,primary,950,1,0,15,5,285,2,0
36,management,married,tertiary,2326,1,0,20,11,7,5,0
34,blue-collar,married,primary,-78,1,0,9,5,198,1,0
50,admin.,divorced,secondary,2405,1,0,6,5,114,1,0
48,technician,divorced,tertiary,113,0,1,22,7,38,1,0
35,services,married,tertiary,4564,0,0,18,8,45,6,0
33,services,married,secondary,387,1,0,7,4,327,2,0
42,technician,married,secondary,1865,1,0,15,5,164,1,0
31,technician,single,secondary,4105,0,0,30,4,264,1,0
54,blue-collar,married,primary,258,0,0,25,5,86,1,0
55,management,married,primary,19,1,0,16,5,56,3,0
30,management,single,tertiary,3773,1,0,9,2,75,4,0
30,services,married,secondary,1808,1,0,18,5,83,2,0
59,management,divorced,tertiary,1304,0,0,18,6,220,1,0
50,admin.,single,secondary,3702,0,0,16,10,109,5,0
59,retired,married,secondary,163,0,0,24,7,464,1,0
27,services,single,secondary,-151,0,0,8,7,283,2,0
25,management,single,tertiary,1602,1,0,26,5,154,1,0
37,admin.,married,secondary,1314,1,0,22,5,74,1,0
36,technician,married,secondary,84,1,0,20,5,67,1,0
56,retired,married,primary,1906,0,1,19,6,45,9,0
52,management,married,tertiary,291,0,0,21,8,150,3,0
36,services,divorced,secondary,223,1,1,11,5,80,1,0
30,technician,married,secondary,207,1,0,23,5,72,2,0
31,management,single,tertiary,518,1,0,18,5,399,1,0
55,retired,married,secondary,241,1,0,20,6,14,6,0
28,admin.,single,secondary,-126,0,1,8,7,360,4,0
44,management,single,secondary,421,0,1,5,8,307,1,0
28,blue-collar,single,secondary,38,1,0,23,5,31,1,0
25,technician,single,tertiary,800,1,0,13,5,151,4,0
39,admin.,divorced,secondary,32,0,1,20,6,8,10,0
32,management,married,secondary,1477,1,0,18,11,111,1,0
42,blue-collar,married,secondary,160,1,1,26,6,190,1,0
31,blue-collar,single,secondary,4415,1,0,2,6,329,1,0
38,technician,divorced,secondary,-397,1,1,21,7,91,9,0
30,admin.,married,secondary,590,0,0,11,8,443,3,0
50,technician,married,secondary,778,0,0,23,7,16,1,0
50,management,married,tertiary,19,0,1,23,7,205,1,0
47,unemployed,married,secondary,0,0,0,18,11,81,2,0
29,blue-collar,married,secondary,-28,1,0,12,5,393,1,0
34,entrepreneur,married,secondary,3119,1,0,21,5,250,4,0
54,management,married,tertiary,122,1,0,22,7,126,3,0
43,admin.,married,secondary,0,0,0,20,6,804,12,0
47,blue-collar,married,primary,4157,0,0,11,6,90,3,0
55,retired,married,secondary,102,1,0,7,5,74,1,0
35,services,married,secondary,437,1,0,26,5,240,1,0
32,blue-collar,married,secondary,1,1,0,18,11,77,3,0
49,blue-collar,married,primary,-354,0,1,7,7,455,1,0
39,management,single,tertiary,1234,0,0,29,7,64,4,0
32,technician,married,secondary,901,1,0,21,5,102,3,0
49,blue-collar,married,primary,247,0,1,22,7,283,1,0
32,blue-collar,single,primary,180,1,0,13,5,804,1,0
47,management,married,tertiary,274,0,1,4,2,313,2,0
42,blue-collar,single,primary,92,0,0,30,7,86,2,0
52,admin.,married,primary,813,0,1,5,8,113,2,0
31,technician,single,secondary,1170,1,0,2,6,120,2,0
52,blue-collar,divorced,primary,-183,1,0,6,5,145,1,0
38,management,married,tertiary,0,0,0,28,8,77,18,0
53,blue-collar,married,secondary,136,1,0,15,5,99,1,0
40,technician,married,tertiary,103,1,0,8,5,135,2,0
31,admin.,married,secondary,23,0,0,28,8,322,7,0
53,technician,married,unknown,2242,0,0,10,7,154,14,0
46,blue-collar,married,secondary,137,0,0,20,6,252,3,0
49,admin.,married,secondary,1047,0,0,8,8,133,4,0
34,technician,single,secondary,5731,1,0,21,7,101,3,0
63,entrepreneur,married,tertiary,2707,0,0,16,11,57,4,0
41,technician,married,secondary,-329,0,0,5,2,13,8,0
55,blue-collar,married,primary,158,1,0,15,5,176,18,0
29,entrepreneur,single,tertiary,219,1,0,18,5,76,2,0
47,blue-collar,married,secondary,2775,0,0,14,5,262,1,0
37,blue-collar,married,primary,461,1,0,30,5,272,2,0
38,technician,single,secondary,145,1,0,27,5,109,2,0
29,technician,single,secondary,309,1,0,13,5,214,1,0
41,management,married,primary,733,1,0,7,5,69,1,0
53,technician,married,secondary,8417,1,0,14,5,435,1,0
40,retired,single,secondary,1400,0,0,20,6,20,7,0
56,services,divorced,secondary,72,1,1,7,5,263,1,0
34,management,single,tertiary,0,1,0,21,5,759,1,0
28,management,single,tertiary,9710,0,0,14,10,786,2,0
41,self-employed,married,unknown,1377,1,0,15,5,111,4,0
32,unemployed,married,unknown,881,0,0,9,2,79,5,0
51,blue-collar,married,secondary,0,1,0,5,5,173,2,0
33,blue-collar,married,secondary,285,0,1,3,7,267,1,0
34,blue-collar,single,secondary,550,1,0,20,4,90,3,0
26,unemployed,married,secondary,285,1,0,6,5,265,2,0
31,technician,married,secondary,-360,1,0,27,5,93,2,0
39,entrepreneur,married,secondary,0,0,0,21,11,108,7,0
50,management,married,tertiary,72,0,0,22,8,171,13,0
33,services,married,secondary,930,0,1,24,7,149,2,0
44,technician,married,tertiary,717,0,0,3,6,150,2,0
38,blue-collar,married,secondary,67,0,0,28,1,74,1,0
33,blue-collar,married,secondary,6227,1,0,23,5,76,2,0
32,blue-collar,single,secondary,5252,1,0,21,5,1162,2,0
33,management,single,tertiary,561,0,0,7,4,104,1,0
55,technician,married,unknown,1393,1,1,21,11,55,5,0
27,blue-collar,married,secondary,-330,1,1,14,5,88,1,0
39,management,divorced,tertiary,3261,1,0,9,6,150,17,0
21,services,single,secondary,361,0,0,5,6,329,1,0
57,blue-collar,married,unknown,807,1,0,6,5,211,2,0
29,self-employed,married,tertiary,2305,0,0,27,5,82,2,0
45,admin.,single,secondary,-11,1,0,5,5,247,1,0
46,management,single,tertiary,2223,0,0,12,6,67,3,0
47,admin.,married,secondary,29,0,1,22,8,150,8,0
44,blue-collar,single,primary,1308,0,1,19,6,161,1,0
43,self-employed,single,primary,1337,1,1,20,11,632,2,0
44,management,married,tertiary,17361,0,0,18,6,476,1,0
52,retired,married,primary,6,0,0,22,8,82,2,0
33,technician,divorced,secondary,370,1,0,11,8,145,4,0
27,technician,married,tertiary,8,1,1,18,5,398,1,0
43,management,divorced,tertiary,666,0,0,13,8,160,3,0
29,admin.,married,secondary,0,1,0,9,5,121,1,0
43,management,married,tertiary,1336,1,1,27,5,82,2,0
34,blue-collar,married,tertiary,17672,0,0,20,11,548,1,0
30,management,single,tertiary,35,0,0,30,7,185,4,0
56,management,married,tertiary,705,0,0,19,11,164,2,0
46,admin.,divorced,secondary,2087,0,0,1,6,111,1,0
42,technician,married,secondary,4466,0,0,17,11,158,2,0
51,blue-collar,married,primary,844,1,0,29,5,184,3,0
30,blue-collar,married,secondary,321,1,0,20,11,738,2,0
41,management,married,tertiary,2781,1,0,12,8,95,2,0
57,retired,married,tertiary,34,0,1,28,1,139,1,0
36,blue-collar,married,secondary,29,1,1,31,7,345,1,0
47,blue-collar,single,unknown,2443,0,0,18,6,422,1,0
37,admin.,divorced,secondary,3975,1,0,11,5,163,2,0
33,technician,married,secondary,256,1,0,18,11,76,1,0
49,management,divorced,tertiary,696,1,0,2,6,310,3,0
34,management,married,tertiary,63,0,0,18,11,83,1,0
54,blue-collar,married,primary,316,1,0,14,5,240,1,0
39,blue-collar,married,primary,-119,0,0,17,6,135,6,0
58,retired,single,primary,6570,0,0,21,7,106,3,0
36,blue-collar,married,secondary,418,1,1,13,5,132,2,0
46,management,married,tertiary,0,1,0,14,7,247,2,0
31,admin.,married,secondary,8784,1,0,21,5,63,2,0
31,technician,single,secondary,1970,0,0,17,4,284,3,0
50,blue-collar,divorced,secondary,204,1,1,14,5,421,1,0
40,management,married,secondary,643,1,0,17,4,74,2,0
47,blue-collar,married,primary,304,1,0,12,5,185,1,0
26,management,single,tertiary,1177,0,0,19,10,116,1,0
29,technician,single,secondary,544,1,0,13,5,360,1,0
38,management,married,tertiary,-498,0,0,14,8,85,6,0
57,services,married,secondary,0,1,0,14,5,16,9,0
47,blue-collar,married,primary,209,0,0,27,8,77,6,0
56,blue-collar,married,unknown,665,1,0,20,6,109,2,0
37,entrepreneur,married,tertiary,310,0,0,1,9,76,1,0
66,management,married,unknown,2149,1,0,30,11,151,6,0
49,unemployed,married,secondary,13818,0,0,21,11,201,1,0
31,unknown,married,tertiary,526,0,0,26,8,130,13,0
30,management,single,tertiary,-218,1,0,27,8,13,15,0
42,blue-collar,divorced,primary,419,1,1,14,5,96,4,0
55,technician,married,secondary,517,1,1,6,2,47,3,0
33,admin.,single,secondary,61,0,0,24,7,286,4,0
33,management,married,tertiary,0,1,1,14,5,83,2,0
43,blue-collar,married,secondary,514,1,1,20,4,34,2,0
32,unemployed,married,secondary,365,1,0,30,1,210,3,0
42,blue-collar,married,primary,480,1,0,6,6,288,12,0
53,entrepreneur,single,unknown,717,0,0,30,7,594,2,0
42,management,married,tertiary,24780,0,0,6,8,184,2,0
37,admin.,married,secondary,1396,1,0,22,7,199,2,0
31,services,married,secondary,414,1,0,7,5,215,1,0
57,admin.,divorced,secondary,3100,0,1,29,7,165,2,0
33,admin.,married,secondary,0,0,1,6,2,214,5,0
57,management,married,tertiary,1218,1,0,18,7,317,6,0
30,technician,divorced,secondary,789,1,0,12,5,356,1,0
31,management,married,tertiary,859,1,1,4,8,182,3,0
33,technician,married,secondary,0,0,0,25,8,296,8,0
33,blue-collar,married,primary,3868,1,0,2,6,445,1,0
53,management,married,tertiary,232,1,0,29,1,32,1,0
38,blue-collar,divorced,secondary,1686,1,0,19,6,9,28,0
60,blue-collar,married,primary,29184,0,0,15,6,94,2,0
36,technician,single,secondary,144,0,0,26,5,87,1,0
27,services,single,secondary,194,1,0,16,5,326,1,0
32,entrepreneur,single,tertiary,7641,1,1,21,11,39,10,0
45,blue-collar,married,primary,351,1,0,19,6,66,1,0
28,management,single,tertiary,150,1,0,8,5,491,1,0
57,retired,married,primary,1532,0,0,6,2,286,3,0
37,self-employed,married,secondary,1549,1,0,20,6,161,7,0
47,management,married,tertiary,1057,0,0,4,8,488,2,0
35,management,married,secondary,839,1,0,23,5,50,3,0
32,blue-collar,divorced,secondary,880,1,1,4,6,112,1,0
41,admin.,single,secondary,4464,1,0,21,7,1425,2,0
35,technician,married,tertiary,6,1,0,18,11,47,1,0
26,technician,single,secondary,0,0,1,30,7,65,26,0
47,technician,divorced,tertiary,694,1,0,11,5,1001,4,0
36,blue-collar,married,secondary,153,1,0,8,5,263,1,0
46,management,married,tertiary,110,1,1,20,8,243,5,0
30,management,single,tertiary,640,0,0,6,2,124,4,0
44,blue-collar,married,secondary,3060,1,0,20,11,113,1,0
47,technician,divorced,secondary,2836,0,1,14,8,10,2,0
49,blue-collar,married,secondary,1127,1,1,17,4,162,2,0
55,technician,married,tertiary,11,0,0,21,8,588,2,0
56,blue-collar,married,unknown,982,1,1,7,5,135,2,0
28,services,married,secondary,222,1,0,29,5,101,23,0
34,admin.,divorced,secondary,627,1,0,7,5,283,2,0
55,management,married,tertiary,5010,0,0,18,11,530,1,0
27,student,single,unknown,468,0,0,4,2,270,2,0
38,management,divorced,tertiary,155,1,0,20,6,25,26,0
43,services,married,secondary,2478,1,0,28,1,347,1,0
55,management,divorced,tertiary,668,0,0,28,8,25,6,0
30,blue-collar,married,primary,35,1,0,11,7,366,2,0
48,blue-collar,married,primary,3304,0,0,11,6,409,3,0
30,blue-collar,married,secondary,0,1,0,26,5,30,1,0
58,housemaid,married,primary,237,0,0,18,7,200,3,0
39,unknown,single,unknown,0,0,0,28,1,28,1,0
35,technician,single,secondary,-54,1,0,30,5,70,2,0
41,blue-collar,married,secondary,0,0,0,5,6,85,2,0
32,technician,married,tertiary,240,1,1,14,7,86,3,0
48,technician,married,secondary,759,1,0,28,7,84,5,0
76,retired,married,unknown,992,0,0,27,10,139,2,0
43,management,married,tertiary,1379,1,0,27,5,383,3,0
46,unknown,married,tertiary,8564,0,0,2,8,397,2,0
59,retired,married,unknown,0,0,0,25,8,213,4,0
29,management,single,tertiary,119,1,0,28,5,136,2,0
31,technician,married,secondary,450,0,1,20,11,111,2,0
36,admin.,married,secondary,746,1,0,17,11,581,3,0
46,self-employed,single,primary,2032,0,0,30,7,424,2,0
37,management,married,tertiary,636,0,1,5,6,338,2,0
48,technician,married,secondary,-938,1,0,7,5,134,1,0
31,management,single,tertiary,2007,1,0,20,5,253,1,0
39,blue-collar,divorced,secondary,33,0,0,29,1,593,4,0
39,management,single,unknown,2887,1,0,7,5,42,2,0
39,housemaid,married,secondary,1444,0,0,19,11,100,1,0
55,management,married,tertiary,42,1,0,11,5,386,2,0
54,retired,married,secondary,522,0,1,14,7,81,3,0
32,housemaid,married,secondary,0,0,0,21,8,435,2,0
37,blue-collar,married,secondary,3884,1,0,20,4,28,5,0
36,services,married,secondary,472,1,0,19,6,1017,1,0
60,retired,married,secondary,2060,0,0,26,3,454,1,0
25,services,single,secondary,628,0,0,8,7,266,1,0
50,management,married,tertiary,398,0,0,30,7,1567,5,0
59,retired,married,secondary,417,1,0,7,5,476,2,0
58,unemployed,married,secondary,610,1,0,29,7,246,2,0
49,technician,single,tertiary,2585,0,0,11,6,64,1,0
47,technician,married,secondary,321,1,1,4,7,111,1,0
38,services,married,primary,0,1,0,17,11,960,2,0
32,management,single,tertiary,4,0,0,29,1,181,1,0
40,blue-collar,single,unknown,29,0,0,7,7,118,2,0
50,technician,married,secondary,892,1,1,15,5,234,1,0
35,management,single,tertiary,0,0,1,14,8,370,4,0
47,admin.,married,secondary,1387,1,0,14,10,158,1,0
27,admin.,single,secondary,454,0,1,15,7,331,2,0
48,housemaid,single,secondary,71,0,0,28,8,97,3,0
40,blue-collar,married,primary,-35,1,0,18,5,194,3,0
35,self-employed,married,secondary,2251,0,0,19,8,151,8,0
39,housemaid,married,primary,2460,0,0,11,7,194,3,0
34,blue-collar,married,secondary,34,0,0,30,1,379,1,0
36,admin.,single,secondary,1281,0,0,24,7,119,2,0
56,blue-collar,divorced,primary,3021,0,0,9,6,419,2,0
30,technician,married,tertiary,141,0,0,29,1,166,2,0
51,blue-collar,married,secondary,500,0,0,14,5,471,1,0
41,blue-collar,married,secondary,1459,0,0,5,6,82,1,0
35,admin.,married,secondary,-244,1,1,6,5,118,1,0
53,management,married,tertiary,1356,1,0,9,11,371,2,0
25,blue-collar,single,primary,-289,1,0,13,5,56,2,0
34,management,single,tertiary,1396,1,0,17,7,630,1,0
29,services,single,secondary,9,0,1,8,7,202,2,0
33,services,married,secondary,70,1,0,21,7,333,3,0
43,admin.,married,secondary,877,1,0,2,2,135,1,0
47,blue-collar,married,primary,113,1,0,13,5,276,1,0
35,admin.,single,secondary,368,1,0,16,5,218,3,0
49,entrepreneur,married,secondary,89,1,0,12,5,351,1,0
41,services,married,primary,450,1,0,14,5,374,2,0
49,services,married,unknown,463,1,0,15,7,541,2,0
44,blue-collar,married,secondary,1397,0,0,20,11,326,1,0
32,services,single,secondary,310,1,0,6,5,144,1,0
27,self-employed,single,tertiary,270,1,0,27,5,470,2,0
53,technician,married,secondary,65,0,0,25,11,99,1,0
55,admin.,married,secondary,865,1,0,8,7,105,1,0
60,retired,married,secondary,7,0,1,18,8,87,5,0
27,management,single,secondary,145,1,0,5,5,121,4,0
58,self-employed,married,tertiary,327,0,1,14,7,145,2,0
42,blue-collar,married,secondary,429,1,0,18,5,110,1,0
31,services,married,secondary,1167,1,1,20,11,279,1,0
30,management,single,tertiary,2995,1,0,18,11,329,1,0
32,management,single,tertiary,974,1,0,3,6,228,1,0
56,self-employed,married,secondary,784,0,1,30,7,149,2,0
57,retired,divorced,secondary,316,0,0,28,1,935,2,0
57,management,married,tertiary,0,1,0,21,11,67,1,0
39,technician,married,secondary,211,0,0,6,2,53,2,0
37,blue-collar,married,secondary,342,1,0,12,5,340,2,0
32,management,married,tertiary,628,0,0,30,4,280,1,0
41,blue-collar,married,secondary,0,1,0,1,4,625,2,0
49,unemployed,married,secondary,769,1,0,14,5,257,1,0
36,blue-collar,divorced,secondary,2278,1,0,23,5,152,2,0
58,retired,married,primary,1351,1,0,17,4,392,3,0
58,technician,married,unknown,49,1,0,15,5,75,2,0
33,services,married,secondary,1082,1,1,19,11,351,1,0
31,management,single,tertiary,5691,1,0,21,7,357,1,0
46,blue-collar,divorced,primary,916,1,0,11,5,472,2,0
42,unemployed,divorced,secondary,325,1,0,28,5,97,4,0
46,admin.,married,secondary,0,1,1,20,4,239,2,0
47,management,married,tertiary,2475,1,0,20,11,1476,4,0
42,self-employed,married,primary,3717,0,0,20,6,235,1,0
53,entrepreneur,married,secondary,288,0,0,6,5,69,1,0
31,admin.,married,secondary,1130,1,0,23,7,236,5,0
39,blue-collar,married,primary,2715,1,0,2,6,201,3,0
57,blue-collar,married,primary,23,1,0,31,7,25,8,0
